,Image Label,Reconstruction Loss
1157,0,235.5389404296875
1158,0,101.33525085449219
1159,1,79.33798217773438
1160,1,83.4841079711914
1161,1,160.3012237548828
1162,1,97.36441040039062
1163,0,118.29373168945312
1164,1,128.82797241210938
1165,1,85.49449157714844
1166,0,98.68766784667969
1167,0,155.3983612060547
1168,0,19.27007484436035
1169,0,100.10005950927734
1170,0,97.30091094970703
1171,0,36.7076530456543
1172,0,150.75897216796875
1173,1,139.58578491210938
1174,0,132.56268310546875
1175,0,191.39154052734375
1176,0,176.29107666015625
1177,0,131.9657440185547
1178,0,76.52130126953125
1179,0,207.9739990234375
1180,0,116.20960998535156
1181,0,129.058349609375
1182,0,150.71273803710938
1183,1,57.14153289794922
1184,1,201.8340301513672
1185,0,228.31045532226562
1186,0,132.76370239257812
1187,0,260.40936279296875
1188,1,105.29761505126953
1189,0,84.70756530761719
1190,1,71.11410522460938
1191,0,79.08393859863281
1192,0,171.2139434814453
1193,1,56.717201232910156
1194,1,81.85231018066406
1195,0,277.3603515625
1196,1,78.27357482910156
1197,1,101.22940063476562
1198,0,70.047119140625
1199,1,62.87506103515625
1200,0,173.10562133789062
1201,0,115.41535949707031
1202,1,103.33749389648438
1203,0,286.88348388671875
1204,0,93.6761474609375
1205,1,125.88948059082031
1206,0,135.49929809570312
1207,0,197.5300750732422
1208,1,169.85061645507812
1209,0,146.19091796875
1210,0,63.46403884887695
1211,1,120.43472290039062
1212,0,92.52316284179688
1213,0,226.7972412109375
1214,0,47.10519027709961
1215,0,144.15634155273438
1216,1,129.7188720703125
1217,1,52.78041076660156
1218,0,111.21383666992188
1219,0,181.45858764648438
1220,0,22.457469940185547
1221,1,51.29454803466797
1222,0,87.20555877685547
1223,1,94.58155822753906
1224,0,120.53375244140625
1225,0,108.44610595703125
1226,0,231.0589599609375
1227,0,84.67098999023438
1228,0,79.58470916748047
1229,0,124.2044906616211
1230,1,102.57109069824219
1231,0,112.13668823242188
1232,0,95.17686462402344
1233,0,162.98724365234375
1234,0,79.97705841064453
1235,0,220.66941833496094
1236,0,144.26002502441406
1237,0,65.00230407714844
1238,0,283.0821228027344
1239,1,191.35073852539062
1240,0,96.93339538574219
1241,0,180.24188232421875
1242,1,202.6352996826172
1243,0,81.59315490722656
1244,0,104.97244262695312
1245,1,47.657012939453125
1246,0,176.9165496826172
1247,0,94.00691223144531
1248,0,196.39952087402344
1249,0,173.30934143066406
1250,0,177.22291564941406
1251,0,258.52984619140625
1252,1,90.24686431884766
1253,0,50.74557876586914
1254,0,119.73560333251953
1255,0,163.79730224609375
1256,0,67.67538452148438
1257,0,120.17782592773438
1258,0,135.97628784179688
1259,0,122.60662078857422
1260,0,239.80587768554688
1261,0,170.32406616210938
1262,0,56.07526397705078
1263,0,87.65013122558594
1264,0,109.06439208984375
1265,0,52.85377883911133
1266,0,35.581214904785156
1267,0,244.68907165527344
1268,0,155.69894409179688
1269,0,82.57205963134766
1270,0,173.03797912597656
1271,0,161.5167694091797
1272,1,607.8349609375
1273,1,98.98560333251953
1274,0,82.94808959960938
1275,0,226.38699340820312
1276,0,176.31912231445312
1277,0,184.70022583007812
1278,0,146.9785614013672
1279,0,61.92779541015625
1280,1,99.1492919921875
1281,0,97.04150390625
1282,0,82.47732543945312
1283,0,157.79132080078125
1284,0,121.47280883789062
1285,0,136.29026794433594
1286,1,203.9396209716797
1287,0,57.63505554199219
1288,1,103.46167755126953
1289,0,157.259765625
1290,0,103.37630462646484
1291,1,71.86519622802734
1292,1,149.34097290039062
1293,0,23.05598258972168
1294,0,194.3453369140625
1295,0,85.78265380859375
1296,0,114.45833587646484
1297,0,70.07737731933594
1298,0,117.07400512695312
1299,0,58.019615173339844
1300,0,261.4033203125
1301,1,50.73877716064453
1302,1,112.70567321777344
1303,1,76.9914779663086
1304,0,46.62325668334961
1305,0,274.56011962890625
1306,1,111.65423583984375
1307,0,126.65609741210938
1308,0,82.59308624267578
1309,0,155.14743041992188
1310,0,51.64714050292969
1311,0,133.5015106201172
1312,1,95.19725036621094
1313,0,55.19837951660156
1314,0,182.65850830078125
1315,1,68.03463745117188
1316,0,235.5997772216797
1317,0,95.29595184326172
1318,0,208.75335693359375
1319,1,65.65122985839844
1320,0,110.44954681396484
1321,0,83.18804931640625
1322,0,122.781982421875
1323,0,75.00443267822266
1324,1,54.938446044921875
1325,0,126.07080078125
1326,0,46.3023681640625
1327,0,67.74903106689453
1328,0,136.30580139160156
1329,0,261.6496887207031
1330,0,130.1776123046875
1331,0,28.95389175415039
1332,0,192.39022827148438
1333,0,76.72029113769531
1334,0,260.44952392578125
1335,0,110.25066375732422
1336,0,102.19450378417969
1337,0,156.116943359375
1338,0,53.99633026123047
1339,0,128.2939453125
1340,0,72.76699829101562
1341,0,71.0517349243164
1342,0,183.07720947265625
1343,0,81.0642318725586
1344,0,86.10598754882812
1345,0,94.59689331054688
1346,0,116.12769317626953
1347,0,171.5450897216797
1348,0,165.4193572998047
1349,0,118.20176696777344
1350,0,72.283203125
1351,0,137.73342895507812
1352,1,123.11864471435547
1353,0,104.783203125
1354,1,33.626834869384766
1355,0,65.78739166259766
1356,0,296.2728576660156
1357,1,73.78807830810547
1358,0,346.1275939941406
1359,1,227.79122924804688
1360,0,113.95612335205078
1361,1,79.8066635131836
1362,0,98.07019805908203
1363,0,80.4083023071289
1364,1,59.032997131347656
1365,0,49.47559356689453
1366,0,108.44415283203125
1367,0,98.32462310791016
1368,0,101.97884368896484
1369,0,110.71038818359375
1370,0,70.003173828125
1371,1,72.7705078125
1372,0,191.297607421875
1373,1,76.57408142089844
1374,0,108.44126892089844
1375,0,62.097137451171875
1376,0,163.0992889404297
1377,0,107.7307357788086
1378,1,172.67015075683594
1379,1,41.28162384033203
1380,0,130.77798461914062
1381,1,85.80914306640625
1382,0,98.74278259277344
1383,0,188.91943359375
1384,0,218.48516845703125
1385,0,113.54764556884766
1386,0,154.24191284179688
1387,0,68.2894515991211
1388,0,61.432289123535156
1389,0,86.92333984375
1390,0,305.799072265625
1391,0,206.95846557617188
1392,0,147.90240478515625
1393,0,101.35112762451172
1394,0,155.23291015625
1395,0,164.22637939453125
1396,0,145.7383270263672
1397,0,114.64091491699219
